file,expected,algorithm,threads,trial,result,wall_s,read_s,parse_s,build_s,close_s,check_s,dtor_s,error
graphics-fidget-prospero.3.ground.smt2,,par_async,64,0,unsat,0.748061,0.015150,0.284570,0.305430,0.033490,0.000000,0.009040,
graphics-fidget-prospero.3.ground.smt2,,par_async,128,0,unsat,0.838620,0.014940,0.284860,0.317510,0.100740,0.000000,0.013000,
graphics-fidget-prospero.4.ground.smt2,,nelson_topo_iter,1,0,unsat,1.194275,0.480890,0.285090,0.298560,0.031620,0.000000,0.001750,
graphics-fidget-prospero.4.ground.smt2,,par_async,1,0,unsat,0.772663,0.013630,0.285380,0.313230,0.064880,0.000000,0.001110,
graphics-fidget-prospero.4.ground.smt2,,par_async,2,0,unsat,0.735477,0.014980,0.282850,0.297660,0.042360,0.000000,0.003730,
graphics-fidget-prospero.4.ground.smt2,,par_async,4,0,unsat,0.726623,0.013440,0.285160,0.293340,0.034420,0.000000,0.006060,
graphics-fidget-prospero.4.ground.smt2,,par_async,8,0,unsat,0.752080,0.014750,0.285250,0.321580,0.024700,0.000000,0.006280,
graphics-fidget-prospero.4.ground.smt2,,par_async,16,0,unsat,0.724827,0.013990,0.284920,0.296320,0.024700,0.000000,0.006470,
graphics-fidget-prospero.4.ground.smt2,,par_async,32,0,unsat,0.742743,0.014960,0.284430,0.310640,0.025310,0.000000,0.007370,
graphics-fidget-prospero.4.ground.smt2,,par_async,64,0,unsat,0.744474,0.015180,0.284740,0.299500,0.034450,0.000000,0.008630,
graphics-fidget-prospero.4.ground.smt2,,par_async,128,0,unsat,0.861689,0.014400,0.287170,0.313780,0.118730,0.000000,0.012930,
graphics-fidget-prospero.5.ground.smt2,,nelson_topo_iter,1,0,unsat,1.200469,0.472530,0.285720,0.311780,0.032140,0.000000,0.001790,
graphics-fidget-prospero.5.ground.smt2,,par_async,1,0,unsat,0.764542,0.014990,0.283380,0.308840,0.062780,0.000000,0.001080,
graphics-fidget-prospero.5.ground.smt2,,par_async,2,0,unsat,0.725158,0.013250,0.283810,0.287230,0.043630,0.000000,0.003400,
graphics-fidget-prospero.5.ground.smt2,,par_async,4,0,unsat,0.731636,0.013760,0.283990,0.294630,0.035810,0.000000,0.005710,
graphics-fidget-prospero.5.ground.smt2,,par_async,8,0,unsat,0.740767,0.014150,0.286510,0.310420,0.024600,0.000000,0.006160,
graphics-fidget-prospero.5.ground.smt2,,par_async,16,0,unsat,0.719634,0.014330,0.287090,0.290980,0.025990,0.000000,0.006160,
graphics-fidget-prospero.5.ground.smt2,,par_async,32,0,unsat,0.731624,0.015230,0.284310,0.302770,0.026040,0.000000,0.007350,
graphics-fidget-prospero.5.ground.smt2,,par_async,64,0,unsat,0.742076,0.014230,0.288390,0.293290,0.035670,0.000000,0.008460,
graphics-fidget-prospero.5.ground.smt2,,par_async,128,0,unsat,0.844711,0.015420,0.283620,0.318490,0.103960,0.000000,0.011750,
graphics-lod.0.ground.smt2,,nelson_topo_iter,1,0,unsat,2.913532,1.432470,0.552410,0.597770,0.082250,0.000000,0.003700,
graphics-lod.0.ground.smt2,,par_async,1,0,unsat,1.590223,0.027120,0.556600,0.590670,0.164030,0.000000,0.002300,
graphics-lod.0.ground.smt2,,par_async,2,0,unsat,1.571935,0.026290,0.569620,0.613590,0.095060,0.000000,0.004420,
graphics-lod.0.ground.smt2,,par_async,4,0,unsat,1.502346,0.025710,0.557320,0.576910,0.078360,0.000000,0.010000,
graphics-lod.0.ground.smt2,,par_async,8,0,unsat,1.479977,0.027040,0.561880,0.574910,0.050900,0.000000,0.009380,
graphics-lod.0.ground.smt2,,par_async,16,0,unsat,1.506580,0.027120,0.594300,0.575050,0.041060,0.000000,0.010940,
graphics-lod.0.ground.smt2,,par_async,32,0,unsat,1.452942,0.026330,0.557850,0.567870,0.038230,0.000000,0.013420,
graphics-lod.0.ground.smt2,,par_async,64,0,unsat,1.536767,0.027280,0.561240,0.618730,0.046790,0.000000,0.016340,
graphics-lod.0.ground.smt2,,par_async,128,0,unsat,1.565380,0.028870,0.557970,0.589690,0.102780,0.000000,0.020100,
graphics-lod.1.ground.smt2,,nelson_topo_iter,1,0,unsat,0.104668,0.042610,0.021960,0.027260,0.002090,0.000000,0.000160,
graphics-lod.1.ground.smt2,,par_async,1,0,unsat,0.063841,0.002340,0.021910,0.025950,0.003370,0.000000,0.000120,
graphics-lod.1.ground.smt2,,par_async,2,0,unsat,0.065564,0.002040,0.021980,0.026600,0.004000,0.000000,0.000540,
graphics-lod.1.ground.smt2,,par_async,4,0,unsat,0.064699,0.002090,0.022160,0.026230,0.003700,0.000000,0.000610,
graphics-lod.1.ground.smt2,,par_async,8,0,unsat,0.065726,0.002070,0.021940,0.027100,0.003270,0.000000,0.000670,
graphics-lod.1.ground.smt2,,par_async,16,0,unsat,0.066916,0.002080,0.021800,0.028370,0.003350,0.000000,0.000820,
graphics-lod.1.ground.smt2,,par_async,32,0,unsat,0.070229,0.002110,0.021930,0.030820,0.003470,0.000000,0.000580,
graphics-lod.1.ground.smt2,,par_async,64,0,unsat,0.076871,0.002180,0.021820,0.035830,0.004310,0.000000,0.000600,
graphics-lod.1.ground.smt2,,par_async,128,0,unsat,0.115891,0.002070,0.022020,0.049310,0.023270,0.000000,0.004450,
graphics-lod.10.ground.smt2,,nelson_topo_iter,1,0,unsat,3.743348,1.891330,0.723050,0.747140,0.068160,0.000000,0.003860,
graphics-lod.10.ground.smt2,,par_async,1,0,unsat,2.007959,0.040190,0.736930,0.740150,0.168960,0.000000,0.002220,
graphics-lod.10.ground.smt2,,par_async,2,0,unsat,1.909553,0.037090,0.735820,0.714930,0.105010,0.000000,0.004160,
graphics-lod.10.ground.smt2,,par_async,4,0,unsat,1.899314,0.037120,0.739560,0.720740,0.077520,0.000000,0.009200,
graphics-lod.10.ground.smt2,,par_async,8,0,unsat,1.840513,0.036610,0.721870,0.708080,0.055930,0.000000,0.009720,
graphics-lod.10.ground.smt2,,par_async,16,0,unsat,1.821474,0.037940,0.719820,0.702440,0.041890,0.000000,0.010700,
graphics-lod.10.ground.smt2,,par_async,32,0,unsat,1.844620,0.037690,0.722640,0.720240,0.037720,0.000000,0.012720,
graphics-lod.10.ground.smt2,,par_async,64,0,unsat,1.883545,0.038790,0.734590,0.727870,0.047040,0.000000,0.014510,
graphics-lod.10.ground.smt2,,par_async,128,0,unsat,1.940184,0.038100,0.734680,0.722860,0.103560,0.000000,0.019040,
graphics-lod.13.ground.smt2,,nelson_topo_iter,1,0,unsat,1.510517,0.550420,0.359850,0.435120,0.025430,0.000000,0.002990,
graphics-lod.13.ground.smt2,,par_async,1,0,unsat,1.048591,0.015640,0.363670,0.413100,0.116500,0.000000,0.001940,
graphics-lod.13.ground.smt2,,par_async,2,0,unsat,1.014604,0.014850,0.362080,0.409100,0.081230,0.000000,0.004340,
graphics-lod.13.ground.smt2,,par_async,4,0,unsat,0.984700,0.014880,0.365740,0.399370,0.055550,0.000000,0.007860,
graphics-lod.13.ground.smt2,,par_async,8,0,unsat,0.982778,0.015570,0.365360,0.403620,0.044610,0.000000,0.009290,
graphics-lod.13.ground.smt2,,par_async,16,0,unsat,0.968421,0.016360,0.361700,0.395010,0.040490,0.000000,0.007390,
graphics-lod.13.ground.smt2,,par_async,32,0,unsat,1.001842,0.015410,0.361150,0.422420,0.039850,0.000000,0.010420,
graphics-lod.13.ground.smt2,,par_async,64,0,unsat,1.018183,0.015420,0.364380,0.416850,0.047980,0.000000,0.016040,
graphics-lod.13.ground.smt2,,par_async,128,0,unsat,1.098799,0.016190,0.365150,0.448510,0.091000,0.000000,0.018290,
graphics-lod.14.ground.smt2,,nelson_topo_iter,1,0,unsat,1.349012,0.478740,0.320880,0.408390,0.032630,0.000000,0.002810,
graphics-lod.14.ground.smt2,,par_async,1,0,unsat,0.958722,0.013800,0.323570,0.391060,0.121410,0.000000,0.001860,
graphics-lod.14.ground.smt2,,par_async,2,0,unsat,0.900530,0.014220,0.317980,0.378110,0.078750,0.000000,0.004580,
graphics-lod.14.ground.smt2,,par_async,4,0,unsat,0.913839,0.014870,0.324740,0.397040,0.059630,0.000000,0.006190,
graphics-lod.14.ground.smt2,,par_async,8,0,unsat,0.884955,0.014440,0.322240,0.390950,0.044610,0.000000,0.006300,
graphics-lod.14.ground.smt2,,par_async,16,0,unsat,0.883779,0.014860,0.319320,0.391900,0.040470,0.000000,0.007220,
graphics-lod.14.ground.smt2,,par_async,32,0,unsat,0.897195,0.014960,0.321960,0.398970,0.039470,0.000000,0.009780,
graphics-lod.14.ground.smt2,,par_async,64,0,unsat,0.938403,0.015230,0.321460,0.422210,0.047700,0.000000,0.013890,
graphics-lod.14.ground.smt2,,par_async,128,0,unsat,0.992694,0.015600,0.318480,0.430800,0.088880,0.000000,0.016550,
graphics-lod.15.ground.smt2,,nelson_topo_iter,1,0,unsat,1.986186,0.821810,0.447380,0.525890,0.024210,0.000000,0.003080,
graphics-lod.15.ground.smt2,,par_async,1,0,unsat,1.256348,0.020950,0.445350,0.501580,0.125300,0.000000,0.001850,
graphics-lod.15.ground.smt2,,par_async,2,0,unsat,1.244997,0.020300,0.454630,0.516850,0.080350,0.000000,0.004010,
graphics-lod.15.ground.smt2,,par_async,4,0,unsat,1.277071,0.019830,0.451830,0.558440,0.063070,0.000000,0.009330,
graphics-lod.15.ground.smt2,,par_async,8,0,unsat,1.211111,0.021520,0.451380,0.514010,0.046990,0.000000,0.008550,
graphics-lod.15.ground.smt2,,par_async,16,0,unsat,1.165311,0.021340,0.442440,0.479340,0.042770,0.000000,0.009900,
graphics-lod.15.ground.smt2,,par_async,32,0,unsat,1.185721,0.021170,0.449060,0.496370,0.040530,0.000000,0.011120,
graphics-lod.15.ground.smt2,,par_async,64,0,unsat,1.208105,0.021240,0.445120,0.503050,0.053600,0.000000,0.012700,
graphics-lod.15.ground.smt2,,par_async,128,0,unsat,1.286858,0.020680,0.445160,0.514050,0.111380,0.000000,0.016330,
graphics-lod.16.ground.smt2,,nelson_topo_iter,1,0,unsat,1.540309,0.589350,0.379410,0.406300,0.037970,0.000000,0.002340,
graphics-lod.16.ground.smt2,,par_async,1,0,unsat,1.065636,0.015590,0.383770,0.396670,0.142000,0.000000,0.001370,
graphics-lod.16.ground.smt2,,par_async,2,0,unsat,1.053476,0.015070,0.386020,0.421790,0.093250,0.000000,0.003840,
graphics-lod.16.ground.smt2,,par_async,4,0,unsat,1.000556,0.015130,0.385290,0.394870,0.068010,0.000000,0.007360,
graphics-lod.16.ground.smt2,,par_async,8,0,unsat,0.985399,0.015950,0.381280,0.400890,0.050410,0.000000,0.007410,
graphics-lod.16.ground.smt2,,par_async,16,0,unsat,0.999893,0.015500,0.382580,0.420900,0.039680,0.000000,0.007670,
graphics-lod.16.ground.smt2,,par_async,32,0,unsat,0.986854,0.015560,0.388390,0.399520,0.038450,0.000000,0.009220,
graphics-lod.16.ground.smt2,,par_async,64,0,unsat,1.007989,0.016560,0.383840,0.408780,0.048780,0.000000,0.011250,
graphics-lod.16.ground.smt2,,par_async,128,0,unsat,1.100534,0.016110,0.381520,0.438440,0.097570,0.000000,0.013770,
graphics-lod.18.ground.smt2,,nelson_topo_iter,1,0,unsat,1.578298,0.681190,0.353910,0.392400,0.023410,0.000000,0.002520,
graphics-lod.18.ground.smt2,,par_async,1,0,unsat,1.002671,0.020060,0.354890,0.386290,0.109070,0.000000,0.001580,
graphics-lod.18.ground.smt2,,par_async,2,0,unsat,0.982486,0.018840,0.355040,0.395460,0.074430,0.000000,0.003950,
graphics-lod.18.ground.smt2,,par_async,4,0,unsat,0.959165,0.019030,0.359850,0.377260,0.059670,0.000000,0.007760,
graphics-lod.18.ground.smt2,,par_async,8,0,unsat,0.936447,0.019630,0.353660,0.379770,0.041780,0.000000,0.007980,
graphics-lod.18.ground.smt2,,par_async,16,0,unsat,0.944834,0.019830,0.352100,0.390390,0.040990,0.000000,0.008360,
graphics-lod.18.ground.smt2,,par_async,32,0,unsat,0.954519,0.020960,0.354360,0.387090,0.043090,0.000000,0.009830,
graphics-lod.18.ground.smt2,,par_async,64,0,unsat,0.957823,0.019970,0.354180,0.383930,0.046810,0.000000,0.013370,
graphics-lod.18.ground.smt2,,par_async,128,0,unsat,1.091059,0.020980,0.357740,0.418770,0.125460,0.000000,0.015350,
graphics-lod.19.ground.smt2,,nelson_topo_iter,1,0,unsat,1.270811,0.454660,0.318990,0.362640,0.032590,0.000000,0.002780,
graphics-lod.19.ground.smt2,,par_async,1,0,unsat,0.937875,0.014520,0.323210,0.378190,0.120630,0.000000,0.001920,
graphics-lod.19.ground.smt2,,par_async,2,0,unsat,0.878513,0.012880,0.322720,0.356680,0.079250,0.000000,0.004150,
graphics-lod.19.ground.smt2,,par_async,4,0,unsat,0.895953,0.013360,0.323610,0.385010,0.058490,0.000000,0.008330,
graphics-lod.19.ground.smt2,,par_async,8,0,unsat,0.868155,0.014070,0.322680,0.367800,0.046620,0.000000,0.009220,
graphics-lod.19.ground.smt2,,par_async,16,0,unsat,0.863160,0.014440,0.325430,0.365900,0.039410,0.000000,0.009490,
graphics-lod.19.ground.smt2,,par_async,32,0,unsat,0.849313,0.014830,0.322830,0.351450,0.039840,0.000000,0.010640,
graphics-lod.19.ground.smt2,,par_async,64,0,unsat,0.901237,0.014600,0.324930,0.388240,0.042980,0.000000,0.014250,
graphics-lod.19.ground.smt2,,par_async,128,0,unsat,0.988597,0.015900,0.321270,0.377050,0.134920,0.000000,0.016500,
graphics-lod.2.ground.smt2,,nelson_topo_iter,1,0,unsat,5.981884,3.579650,0.978480,0.962960,0.051470,0.000000,0.002940,
graphics-lod.2.ground.smt2,,par_async,1,0,unsat,2.569939,0.053190,1.014890,0.967040,0.112870,0.000000,0.001650,
graphics-lod.2.ground.smt2,,par_async,2,0,unsat,2.475304,0.050090,0.998530,0.929160,0.071610,0.000000,0.004040,
graphics-lod.2.ground.smt2,,par_async,4,0,unsat,2.459078,0.050140,0.991680,0.931960,0.053660,0.000000,0.008230,
graphics-lod.2.ground.smt2,,par_async,8,0,unsat,2.446374,0.049290,1.001560,0.924140,0.037730,0.000000,0.007970,
graphics-lod.2.ground.smt2,,par_async,16,0,unsat,2.445445,0.050310,0.997960,0.934530,0.031420,0.000000,0.008810,
graphics-lod.2.ground.smt2,,par_async,32,0,unsat,2.453210,0.050060,0.995530,0.941020,0.031580,0.000000,0.010290,
graphics-lod.2.ground.smt2,,par_async,64,0,unsat,2.432031,0.048720,0.984800,0.925690,0.042210,0.000000,0.012470,
graphics-lod.2.ground.smt2,,par_async,128,0,unsat,2.539893,0.049540,0.999370,0.952930,0.089980,0.000000,0.015680,
graphics-lod.20.ground.smt2,,nelson_topo_iter,1,0,unsat,1.234561,0.423280,0.305220,0.367350,0.023690,0.000000,0.002870,
graphics-lod.20.ground.smt2,,par_async,1,0,unsat,0.946428,0.015240,0.306360,0.349970,0.160550,0.000000,0.001810,
graphics-lod.20.ground.smt2,,par_async,2,0,unsat,0.876084,0.014380,0.305030,0.335100,0.102760,0.000000,0.004040,
graphics-lod.20.ground.smt2,,par_async,4,0,unsat,0.863778,0.013690,0.304360,0.337120,0.081580,0.000000,0.008220,
graphics-lod.20.ground.smt2,,par_async,8,0,unsat,0.882795,0.013790,0.313970,0.367330,0.060850,0.000000,0.008600,
graphics-lod.20.ground.smt2,,par_async,16,0,unsat,0.851083,0.014780,0.307510,0.346260,0.055000,0.000000,0.009460,
graphics-lod.20.ground.smt2,,par_async,32,0,unsat,0.856421,0.014970,0.308310,0.358900,0.045270,0.000000,0.010170,
graphics-lod.20.ground.smt2,,par_async,64,0,unsat,0.878658,0.014410,0.305270,0.370490,0.052390,0.000000,0.012110,
graphics-lod.20.ground.smt2,,par_async,128,0,unsat,0.939611,0.015830,0.304680,0.369440,0.105720,0.000000,0.015470,
graphics-lod.21.ground.smt2,,nelson_topo_iter,1,0,unsat,1.523232,0.577940,0.377540,0.400230,0.038260,0.000000,0.002280,
graphics-lod.21.ground.smt2,,par_async,1,0,unsat,1.047369,0.017160,0.377280,0.389850,0.135270,0.000000,0.001380,
graphics-lod.21.ground.smt2,,par_async,2,0,unsat,1.017344,0.015960,0.383890,0.386860,0.091270,0.000000,0.003810,
graphics-lod.21.ground.smt2,,par_async,4,0,unsat,1.046638,0.015390,0.390340,0.422990,0.072230,0.000000,0.007280,
graphics-lod.21.ground.smt2,,par_async,8,0,unsat,0.989897,0.017010,0.381100,0.398590,0.049110,0.000000,0.008200,
graphics-lod.21.ground.smt2,,par_async,16,0,unsat,0.982096,0.016170,0.385710,0.396300,0.042540,0.000000,0.008100,
graphics-lod.21.ground.smt2,,par_async,32,0,unsat,0.992971,0.017240,0.381740,0.408730,0.037900,0.000000,0.009450,
graphics-lod.21.ground.smt2,,par_async,64,0,unsat,1.002280,0.016850,0.385700,0.393710,0.053580,0.000000,0.011560,
graphics-lod.21.ground.smt2,,par_async,128,0,unsat,1.124196,0.016880,0.384910,0.414160,0.138420,0.000000,0.015630,
graphics-lod.22.ground.smt2,,nelson_topo_iter,1,0,unsat,2.049804,0.815290,0.484860,0.527970,0.045550,0.000000,0.002870,
graphics-lod.22.ground.smt2,,par_async,1,0,unsat,1.289162,0.022670,0.483750,0.490900,0.126420,0.000000,0.001750,
graphics-lod.22.ground.smt2,,par_async,2,0,unsat,1.278335,0.021210,0.485980,0.511650,0.083200,0.000000,0.003810,
graphics-lod.22.ground.smt2,,par_async,4,0,unsat,1.268073,0.020580,0.483330,0.515990,0.062770,0.000000,0.008450,
graphics-lod.22.ground.smt2,,par_async,8,0,unsat,1.221627,0.023060,0.483920,0.492680,0.045160,0.000000,0.009140,
graphics-lod.22.ground.smt2,,par_async,16,0,unsat,1.263870,0.021360,0.484630,0.533280,0.039630,0.000000,0.009430,
graphics-lod.22.ground.smt2,,par_async,32,0,unsat,1.258078,0.023860,0.482970,0.525020,0.036710,0.000000,0.011030,
graphics-lod.22.ground.smt2,,par_async,64,0,unsat,1.239409,0.022440,0.481090,0.497330,0.047120,0.000000,0.013200,
graphics-lod.22.ground.smt2,,par_async,128,0,unsat,1.360414,0.021360,0.482900,0.535330,0.111070,0.000000,0.016750,
graphics-lod.23.ground.smt2,,nelson_topo_iter,1,0,unsat,1.245417,0.422210,0.306470,0.379010,0.021560,0.000000,0.002360,
graphics-lod.23.ground.smt2,,par_async,1,0,unsat,0.895449,0.014060,0.301410,0.358520,0.107020,0.000000,0.001480,
graphics-lod.23.ground.smt2,,par_async,2,0,unsat,0.874819,0.012940,0.297470,0.369740,0.071300,0.000000,0.004120,
graphics-lod.23.ground.smt2,,par_async,4,0,unsat,0.851757,0.012320,0.303350,0.357970,0.056170,0.000000,0.005420,
graphics-lod.23.ground.smt2,,par_async,8,0,unsat,0.854371,0.012380,0.306230,0.370880,0.041950,0.000000,0.005600,
graphics-lod.23.ground.smt2,,par_async,16,0,unsat,0.845262,0.013440,0.306980,0.365660,0.036420,0.000000,0.006020,
graphics-lod.23.ground.smt2,,par_async,32,0,unsat,0.825044,0.015560,0.306760,0.337110,0.034670,0.000000,0.009090,
graphics-lod.23.ground.smt2,,par_async,64,0,unsat,0.847186,0.013780,0.304810,0.349830,0.041800,0.000000,0.010630,
graphics-lod.23.ground.smt2,,par_async,128,0,unsat,0.949021,0.014200,0.307260,0.372410,0.107500,0.000000,0.013630,
graphics-lod.3.ground.smt2,,nelson_topo_iter,1,0,unsat,0.478079,0.116940,0.125870,0.167410,0.017440,0.000000,0.001320,
graphics-lod.3.ground.smt2,,par_async,1,0,unsat,0.377878,0.006540,0.124500,0.152910,0.043460,0.000000,0.000860,
graphics-lod.3.ground.smt2,,par_async,2,0,unsat,0.350293,0.007040,0.125350,0.135650,0.030180,0.000000,0.002890,
graphics-lod.3.ground.smt2,,par_async,4,0,unsat,0.351964,0.006240,0.124730,0.141650,0.024630,0.000000,0.004710,
graphics-lod.3.ground.smt2,,par_async,8,0,unsat,0.345355,0.006270,0.125010,0.137140,0.020610,0.000000,0.005250,
graphics-lod.3.ground.smt2,,par_async,16,0,unsat,0.363443,0.006440,0.124410,0.150250,0.023440,0.000000,0.005600,
graphics-lod.3.ground.smt2,,par_async,32,0,unsat,0.357697,0.006310,0.126420,0.140930,0.024520,0.000000,0.005600,
graphics-lod.3.ground.smt2,,par_async,64,0,unsat,0.384252,0.006030,0.125990,0.155380,0.031440,0.000000,0.006550,
graphics-lod.3.ground.smt2,,par_async,128,0,unsat,0.486666,0.006940,0.125810,0.162770,0.114360,0.000000,0.009260,
graphics-lod.4.ground.smt2,,nelson_topo_iter,1,0,unsat,4.579107,2.544500,0.775540,0.860060,0.052220,0.000000,0.003090,
graphics-lod.4.ground.smt2,,par_async,1,0,unsat,2.160976,0.043650,0.779570,0.852000,0.134510,0.000000,0.001880,
graphics-lod.4.ground.smt2,,par_async,2,0,unsat,2.105151,0.041330,0.781750,0.841970,0.086210,0.000000,0.004300,
graphics-lod.4.ground.smt2,,par_async,4,0,unsat,2.083716,0.040670,0.778390,0.842520,0.065330,0.000000,0.006650,
graphics-lod.4.ground.smt2,,par_async,8,0,unsat,2.000541,0.039370,0.776500,0.796260,0.042660,0.000000,0.006370,
graphics-lod.4.ground.smt2,,par_async,16,0,unsat,1.995507,0.039640,0.781730,0.790940,0.036750,0.000000,0.007230,
graphics-lod.4.ground.smt2,,par_async,32,0,unsat,1.984940,0.041330,0.765780,0.794880,0.035340,0.000000,0.010660,
graphics-lod.4.ground.smt2,,par_async,64,0,unsat,2.006116,0.040430,0.768660,0.795470,0.044540,0.000000,0.013060,
graphics-lod.4.ground.smt2,,par_async,128,0,unsat,2.183969,0.041530,0.781670,0.900220,0.085130,0.000000,0.017970,
graphics-lod.5.ground.smt2,,nelson_topo_iter,1,0,unsat,3.981019,1.956540,0.785760,0.823900,0.076450,0.000000,0.003230,
graphics-lod.5.ground.smt2,,par_async,1,0,unsat,2.106474,0.042560,0.797900,0.792150,0.143750,0.000000,0.001990,
graphics-lod.5.ground.smt2,,par_async,2,0,unsat,2.048129,0.039640,0.789810,0.785630,0.088670,0.000000,0.004850,
graphics-lod.5.ground.smt2,,par_async,4,0,unsat,2.019061,0.038760,0.793850,0.781710,0.064850,0.000000,0.006370,
graphics-lod.5.ground.smt2,,par_async,8,0,unsat,2.063762,0.039790,0.817500,0.807180,0.049800,0.000000,0.007550,
graphics-lod.5.ground.smt2,,par_async,16,0,unsat,2.022417,0.040760,0.810320,0.789480,0.038090,0.000000,0.007580,
graphics-lod.5.ground.smt2,,par_async,32,0,unsat,2.023381,0.040180,0.797650,0.796410,0.037500,0.000000,0.011270,
graphics-lod.5.ground.smt2,,par_async,64,0,unsat,2.071570,0.041650,0.799080,0.822340,0.046390,0.000000,0.014280,
graphics-lod.5.ground.smt2,,par_async,128,0,unsat,2.135740,0.042620,0.803870,0.823730,0.089070,0.000000,0.017950,
graphics-lod.6.ground.smt2,,nelson_topo_iter,1,0,unsat,5.720298,3.354090,0.982950,0.927680,0.049520,0.000000,0.002850,
graphics-lod.6.ground.smt2,,par_async,1,0,unsat,2.532645,0.051200,1.003640,0.949740,0.117410,0.000000,0.001690,
graphics-lod.6.ground.smt2,,par_async,2,0,unsat,2.481966,0.047400,0.990580,0.945460,0.075590,0.000000,0.004590,
graphics-lod.6.ground.smt2,,par_async,4,0,unsat,2.414505,0.047380,1.005650,0.896480,0.053250,0.000000,0.005730,
graphics-lod.6.ground.smt2,,par_async,8,0,unsat,2.402845,0.047030,0.993300,0.913340,0.038690,0.000000,0.006110,
graphics-lod.6.ground.smt2,,par_async,16,0,unsat,2.396913,0.047750,0.989890,0.915320,0.032150,0.000000,0.006630,
graphics-lod.6.ground.smt2,,par_async,32,0,unsat,2.410456,0.048630,1.004480,0.908100,0.030960,0.000000,0.009710,
graphics-lod.6.ground.smt2,,par_async,64,0,unsat,2.448824,0.047520,1.008250,0.920060,0.044910,0.000000,0.012700,
graphics-lod.6.ground.smt2,,par_async,128,0,unsat,2.524744,0.048980,0.996270,0.957250,0.081500,0.000000,0.016030,
graphics-lod.7.ground.smt2,,nelson_topo_iter,1,0,unsat,0.432429,0.095930,0.122890,0.148530,0.016930,0.000000,0.001280,
graphics-lod.7.ground.smt2,,par_async,1,0,unsat,0.353861,0.006950,0.122790,0.135510,0.041040,0.000000,0.000850,
graphics-lod.7.ground.smt2,,par_async,2,0,unsat,0.345749,0.006490,0.123340,0.133890,0.030780,0.000000,0.002930,
graphics-lod.7.ground.smt2,,par_async,4,0,unsat,0.341331,0.005790,0.122720,0.137140,0.024720,0.000000,0.003090,
graphics-lod.7.ground.smt2,,par_async,8,0,unsat,0.343677,0.006240,0.123480,0.139360,0.020420,0.000000,0.003890,
graphics-lod.7.ground.smt2,,par_async,16,0,unsat,0.348087,0.006760,0.123860,0.139440,0.022010,0.000000,0.004040,
graphics-lod.7.ground.smt2,,par_async,32,0,unsat,0.355401,0.006500,0.124020,0.143540,0.024480,0.000000,0.005050,
graphics-lod.7.ground.smt2,,par_async,64,0,unsat,0.366241,0.005920,0.122190,0.145240,0.028860,0.000000,0.007700,
graphics-lod.7.ground.smt2,,par_async,128,0,unsat,0.481553,0.005930,0.122950,0.168010,0.112260,0.000000,0.010180,
graphics-lod.8.ground.smt2,,nelson_topo_iter,1,0,unsat,4.105244,2.261420,0.749630,0.718330,0.073270,0.000000,0.003570,
graphics-lod.8.ground.smt2,,par_async,1,0,unsat,1.889501,0.038260,0.709750,0.690040,0.155220,0.000000,0.002220,
graphics-lod.8.ground.smt2,,par_async,2,0,unsat,1.858963,0.036680,0.714790,0.701710,0.098880,0.000000,0.005080,
graphics-lod.8.ground.smt2,,par_async,4,0,unsat,1.831719,0.037610,0.710060,0.703450,0.071130,0.000000,0.007410,
graphics-lod.8.ground.smt2,,par_async,8,0,unsat,1.796002,0.038000,0.698380,0.694840,0.048170,0.000000,0.007290,
graphics-lod.8.ground.smt2,,par_async,16,0,unsat,1.792664,0.037600,0.705470,0.692400,0.042330,0.000000,0.008000,
graphics-lod.8.ground.smt2,,par_async,32,0,unsat,1.797654,0.037950,0.709180,0.691620,0.037600,0.000000,0.011870,
graphics-lod.8.ground.smt2,,par_async,64,0,unsat,1.833291,0.037490,0.711160,0.714830,0.044850,0.000000,0.014280,
graphics-lod.8.ground.smt2,,par_async,128,0,unsat,1.882190,0.037870,0.701330,0.719740,0.086000,0.000000,0.020120,
graphics-lod.9.ground.smt2,,nelson_topo_iter,1,0,unsat,4.177344,2.406620,0.701480,0.711980,0.059540,0.000000,0.003800,
graphics-lod.9.ground.smt2,,par_async,1,0,unsat,1.897004,0.038670,0.701590,0.695440,0.157400,0.000000,0.002250,
graphics-lod.9.ground.smt2,,par_async,2,0,unsat,1.846643,0.036870,0.709960,0.686000,0.102680,0.000000,0.004810,
graphics-lod.9.ground.smt2,,par_async,4,0,unsat,1.839151,0.036410,0.703970,0.699970,0.078090,0.000000,0.007840,
graphics-lod.9.ground.smt2,,par_async,8,0,unsat,1.807357,0.037520,0.711930,0.692420,0.049840,0.000000,0.007350,
graphics-lod.9.ground.smt2,,par_async,16,0,unsat,1.781634,0.036830,0.712860,0.681870,0.041720,0.000000,0.008290,
graphics-lod.9.ground.smt2,,par_async,32,0,unsat,1.786682,0.038520,0.700340,0.694250,0.037780,0.000000,0.011970,
graphics-lod.9.ground.smt2,,par_async,64,0,unsat,1.800950,0.038160,0.701870,0.690390,0.049120,0.000000,0.015990,
graphics-lod.9.ground.smt2,,par_async,128,0,unsat,1.923037,0.038570,0.697030,0.709140,0.139580,0.000000,0.022530,
graphics-log-transform.0.ground.smt2,,nelson_topo_iter,1,0,unsat,0.758545,0.200220,0.201490,0.238330,0.029450,0.000000,0.001920,
